chiSquare info:
负面 1.02040816327
供职 1.02040816327
只不过 1.02040816327
确认 1.02040816327
证实 1.02040816327
预示 1.02040816327
知名企业 1.02040816327
下一代 1.02040816327
漏洞 1.02040816327
分散 1.02040816327
男女 1.02040816327
鉴于 1.02040816327
周三 1.02040816327
西班牙 1.02040816327
致力于 1.02040816327
柯达公司 1.02040816327
活动 1.00826779593
贾文军 1.00502512563
拳击 1.00502512563
锦标赛 1.00502512563
深圳市 1.00502512563
龙岗 1.00502512563
体育中心 1.00502512563
拉开战幕 1.00502512563
健儿 1.00502512563
国家体育总局 1.00502512563
跆拳道 1.00502512563
管理中心 1.00502512563
代表队 1.00502512563
冬训 1.00502512563
玲珑 1.00502512563
身怀 1.00502512563
耗损 1.00502512563
三分钟 1.00502512563
虹口足球场 1.00502512563
专场 1.00502512563
营销策划 1.00502512563
要能 1.00502512563
实务 1.00502512563
名列第一 1.00502512563
货代 1.00502512563
资证 1.00502512563
本科学历 1.00502512563
高新 1.00502512563
单证 1.00502512563
操作技能 1.00502512563
基本功 1.00502512563
操作员 1.00502512563
考得 1.00502512563
跳槽率 1.00502512563
船务 1.00502512563
货运公司 1.00502512563
认人 1.00502512563
熟客 1.00502512563
流通领域 1.00502512563
竞争性 1.00502512563
撑起 1.00502512563
外贸企业 1.00502512563
危机 1.00502512563
分成 1.00502512563
中高层 1.00502512563
涉外 1.00502512563
行列 1.00502512563
制订 1.00502512563
国际竞争 1.00502512563
管理策略 1.00502512563
成交 1.00502512563
常对 1.00502512563
执业 1.00502512563
实践经验 1.00502512563
人脉关系 1.00502512563
路人皆知 1.00502512563
不近人情 1.00502512563
德马吉 1.00502512563
ConnieZhang 1.00502512563
把关 1.00502512563
想进 1.00502512563
财务总监 1.00502512563
专程 1.00502512563
飞过来 1.00502512563
甄选 1.00502512563
不知所措 1.00502512563
将要 1.00502512563
可要 1.00502512563
心理准备 1.00502512563
阵容 1.00502512563
吓住 1.00502512563
精益求精 1.00502512563
引以为豪 1.00502512563
紧凑 1.00502512563
服务部 1.00502512563
高福利 1.00502512563
法制观念 1.00502512563
商业保险 1.00502512563
独生子女 1.00502512563
差旅 1.00502512563
参照 1.00502512563
除此之外 1.00502512563
人事关系 1.00502512563
其一 1.00502512563
港台 1.00502512563
较底 1.00502512563
其二 1.00502512563
并以 1.00502512563
端上 1.00502512563
犯了错 1.00502512563
其实不然 1.00502512563
need 1.00502512563
help 1.00502512563
替换 1.00502512563
乏味 1.00502512563
古板 1.00502512563
不苟言笑 1.00502512563
前夕 1.00502512563
沉浸 1.00502512563
女经理 1.00502512563
穿过 1.00502512563
足以 1.00502512563
瞠目结舌 1.00502512563
惊诧不已 1.00502512563
德企小 1.00502512563
帖士 1.00502512563
不犯 1.00502512563
上升幅度 1.00502512563
服务奖 1.00502512563
条条框框 1.00502512563
能动性 1.00502512563
兑现 1.00502512563
诺言 1.00502512563
宁波 1.00502512563
波导 1.00502512563
真空 1.00502512563
海湾 1.00502512563
李嘉城 1.00502512563
西安 1.00502512563
中国工程物理研究院 1.00502512563
四川 1.00502512563
绵阳 1.00502512563
军队 1.00502512563
连级 1.00502512563
自动化 1.00502512563
航空航天部 1.00502512563
二院 1.00502512563
厦门厦新 1.00502512563
苏州 1.00502512563
明基 1.00502512563
台资 1.00502512563
四川长虹 1.00502512563
天马 1.00502512563
微电子 1.00502512563
合肥 1.00502512563
英图 1.00502512563
长城电脑 1.00502512563
国腾 1.00502512563
TOP 1.00502512563
海军南海舰队 1.00502512563
湘计算机 1.00502512563
参考 1.00502512563
税前 1.00502512563
北研所 1.00502512563
伙食 1.00502512563
上地 1.00502512563
大唐电信 1.00502512563
股份公司 1.00502512563
报销 1.00502512563
手机费 1.00502512563
书费 1.00502512563
个人档案 1.00502512563
中央研究院 1.00502512563
公积金 1.00502512563
公费 1.00502512563
医疗费 1.00502512563
自负 1.00502512563
中研院 1.00502512563
高鸿 1.00502512563
很早 1.00502512563
住宿 1.00502512563
ATM 1.00502512563
交换机 1.00502512563
信威 1.00502512563
首信 1.00502512563
能有 1.00502512563
技术骨干 1.00502512563
集成电路 1.00502512563
高清晰度电视 1.00502512563
信息家电 1.00502512563
华虹 1.00502512563
可上 1.00502512563
贝尔实验室 1.00502512563
规划院 1.00502512563
电信网 1.00502512563
很累 1.00502512563
联想研究院 1.00502512563
手持 1.00502512563
事业部 1.00502512563
PDA 1.00502512563
掌上电脑 1.00502512563
天高云淡 1.00502512563
眯起 1.00502512563
妄图 1.00502512563
天窗 1.00502512563
望断 1.00502512563
南飞雁 1.00502512563
手包 1.00502512563
山林 1.00502512563
鸟叫 1.00502512563
闪烁着 1.00502512563
悦耳 1.00502512563
自在 1.00502512563
西厅 1.00502512563
紧接着 1.00502512563
猎手 1.00502512563
辨听 1.00502512563
有无 1.00502512563
云云 1.00502512563
head 1.00502512563
闯荡江湖 1.00502512563
日日夜夜 1.00502512563
左膀右臂 1.00502512563
Head 1.00502512563
估算 1.00502512563
计价 1.00502512563
换算 1.00502512563
走马灯 1.00502512563
转着 1.00502512563
仿佛 1.00502512563
自得 1.00502512563
地弹 1.00502512563
了弹 1.00502512563
瞄准镜 1.00502512563
轻描淡写 1.00502512563
脚下 1.00502512563
辗转 1.00502512563
正巧有 1.00502512563
委婉 1.00502512563
妥善 1.00502512563
生命线 1.00502512563
何妨 1.00502512563
可视 1.00502512563
这会儿 1.00502512563
十面埋伏 1.00502512563
古琴 1.00502512563
射出 1.00502512563
音波 1.00502512563
动听 1.00502512563
凌厉 1.00502512563
招招 1.00502512563
要害 1.00502512563
响起 1.00502512563
笑意 1.00502512563
逐一 1.00502512563
四两拨千斤 1.00502512563
轻巧 1.00502512563
探花 1.00502512563
榜眼 1.00502512563
侧耳 1.00502512563
豪宅 1.00502512563
Money 1.00502512563
度量衡 1.00502512563
矫情 1.00502512563
不介意 1.00502512563
适不 1.00502512563
总要 1.00502512563
过才 1.00502512563
Compensation 1.00502512563
Package 1.00502512563
可谈 1.00502512563
可比性 1.00502512563
高不可攀 1.00502512563
低呼 1.00502512563
得失 1.00502512563
拜托 1.00502512563
CV 1.00502512563
稍后 1.00502512563
anyway 1.00502512563
谢谢您 1.00502512563
不谢 1.00502512563
知遇 1.00502512563
已快 1.00502512563
暗淡 1.00502512563
散发出 1.00502512563
柔和 1.00502512563
光芒 1.00502512563
阻力 1.00502512563
挺美 1.00502512563
刹那 1.00502512563
射程 1.00502512563
令人羡慕 1.00502512563
招录 1.00502512563
远胜 1.00502512563
应录 1.00502512563
考生 1.00502512563
何在 1.00502512563
视点 1.00502512563
改革开放 1.00502512563
国家机关 1.00502512563
事业单位 1.00502512563
供给制 1.00502512563
两种制度 1.00502512563
国统区 1.00502512563
公教人员 1.00502512563
解放区 1.00502512563
政务院 1.00502512563
凡是 1.00502512563
中央人民政府 1.00502512563
直属机关 1.00502512563
档次 1.00502512563
最高级 1.00502512563
首长 1.00502512563
津贴 1.00502512563
增幅 1.00502512563
小灶 1.00502512563
中灶 1.00502512563
大灶 1.00502512563
职级 1.00502512563
仍以 1.00502512563
国务院 1.00502512563
改行 1.00502512563
货币 1.00502512563
家属 1.00502512563
生活费用 1.00502512563
家用 1.00502512563
公家 1.00502512563
水电费 1.00502512563
子女 1.00502512563
入托 1.00502512563
征租 1.00502512563
缴费 1.00502512563
建国以来 1.00502512563
党中央 1.00502512563
工资改革 1.00502512563
一贯制 1.00502512563
工资制度 1.00502512563
始于 1.00502512563
职务工资 1.00502512563
工龄 1.00502512563
普调 1.00502512563
仍为 1.00502512563
机关干部 1.00502512563
年均 1.00502512563
工资收入 1.00502512563
并不大 1.00502512563
前几次 1.00502512563
房改 1.00502512563
实际收入 1.00502512563
副部级 1.00502512563
实物 1.00502512563
享用 1.00502512563
超标 1.00502512563
北京地区 1.00502512563
每平方米 1.00502512563
地段 1.00502512563
折旧 1.00502512563
合计 1.00502512563
部长级 1.00502512563
同级 1.00502512563
财力 1.00502512563
位次 1.00502512563
偏低 1.00502512563
东西部 1.00502512563
发达 1.00502512563
落后地区 1.00502512563
陕西省 1.00502512563
中下 1.00502512563
名目繁多 1.00502512563
收入水平 1.00502512563
地处 1.00502512563
首都北京 1.00502512563
购房 1.00502512563
子女教育 1.00502512563
外省市 1.00502512563
收支 1.00502512563
按劳分配 1.00502512563
工作实绩 1.00502512563
基本工资 1.00502512563
附加 1.00502512563
边远地区 1.00502512563
岗位津贴 1.00502512563
年终奖金 1.00502512563
足额 1.00502512563
经济社会 1.00502512563
保险制度 1.00502512563
工伤 1.00502512563
扣减 1.00502512563
拖欠 1.00502512563
县级 1.00502512563
主管部门 1.00502512563
管理权限 1.00502512563
纠正 1.00502512563
宣布无效 1.00502512563
奖励制度 1.00502512563
最高奖 1.00502512563
荣誉称号 1.00502512563
下同 1.00502512563
人事局 1.00502512563
我市 1.00502512563
区县 1.00502512563
评优 1.00502512563
县政府 1.00502512563
督查 1.00502512563
核定 1.00502512563
拉开档次 1.00502512563
嘉奖 1.00502512563
三等功 1.00502512563
二等功 1.00502512563
一等功 1.00502512563
授予 1.00502512563
年金 1.00502512563
纲要 1.00502512563
党政机关 1.00502512563
构建 1.00502512563
市级 1.00502512563
表彰 1.00502512563
经费 1.00502512563
财政 1.00502512563
列支 1.00502512563
长效 1.00502512563
福利制度 1.00502512563
分配制度 1.00502512563
积极探索 1.00502512563
分红 1.00502512563
年薪制 1.00502512563
提炼 1.00502512563
可获 1.00502512563
不称职 1.00502512563
离岗 1.00502512563
武汉市 1.00502512563
惩戒 1.00502512563
畅通 1.00502512563
鼓励性 1.00502512563
提前退休 1.00502512563
退休年龄 1.00502512563
领办 1.00502512563
租赁 1.00502512563
个体经营 1.00502512563
非公有 1.00502512563
财政拨款 1.00502512563
据此 1.00502512563
测算 1.00502512563
科员 1.00502512563
正局级 1.00502512563
星辰 1.00502512563
闪耀 1.00502512563
星途 1.00502512563
系列报道 1.00502512563
星运 1.00502512563
黯淡 1.00502512563
照亮 1.00502512563
电子科技 1.00502512563
晓洋 1.00502512563
药酒 1.00502512563
代理商 1.00502512563
疗效 1.00502512563
酒量 1.00502512563
喝下 1.00502512563
以毒攻毒 1.00502512563
性命 1.00502512563
琳琳 1.00502512563
时许 1.00502512563
清水河 1.00502512563
大桥 1.00502512563
花园 1.00502512563
汝州 1.00502512563
四知堂痹通 1.00502512563
招商 1.00502512563
中药 1.00502512563
神奇 1.00502512563
病人 1.00502512563
亲身 1.00502512563
拿起 1.00502512563
毫升 1.00502512563
量杯 1.00502512563
极少数人 1.00502512563
停下来 1.00502512563
杯干 1.00502512563
病危 1.00502512563
公交车 1.00502512563
后劲 1.00502512563
发热 1.00502512563
头晕 1.00502512563
心慌 1.00502512563
内脏 1.00502512563
吐出来 1.00502512563
吓死 1.00502512563
热心人 1.00502512563
扶下 1.00502512563
分许 1.00502512563
昏迷 1.00502512563
四川省 1.00502512563
急救中心 1.00502512563
医护人员 1.00502512563
抢救 1.00502512563
乌头 1.00502512563
病情 1.00502512563
下达 1.00502512563
通知书 1.00502512563
昨晚 1.00502512563
生命危险 1.00502512563
什邡 1.00502512563
哭泣 1.00502512563
副作用 1.00502512563
心率 1.00502512563
失常 1.00502512563
凉开水 1.00502512563
红糖 1.00502512563
冲服 1.00502512563
服药 1.00502512563
百病 1.00502512563
草乌 1.00502512563
当归 1.00502512563
丁香 1.00502512563
治病 1.00502512563
急救 1.00502512563
外科医生 1.00502512563
来源于 1.00502512563
紊乱 1.00502512563
血管 1.00502512563
血压 1.00502512563
肾上腺 1.00502512563
抑制 1.00502512563
中枢神经 1.00502512563
中医 1.00502512563
服用者 1.00502512563
用法 1.00502512563
用量 1.00502512563
报案 1.00502512563
一年一度 1.00502512563
惊讶 1.00502512563
工夫 1.00502512563
用在 1.00502512563
第一印象 1.00502512563
露脸 1.00502512563
不为 1.00502512563
摄影部 1.00502512563
照出来 1.00502512563
相片 1.00502512563
个人简历 1.00502512563
推荐表 1.00502512563
需用 1.00502512563
取出 1.00502512563
蜡黄 1.00502512563
呆滞 1.00502512563
拿不出手 1.00502512563
照相馆 1.00502512563
讥为 1.00502512563
大头照 1.00502512563
重拍 1.00502512563
闻风而动 1.00502512563
按图索骥 1.00502512563
小马 1.00502512563
开票 1.00502512563
异口同声 1.00502512563
不怕 1.00502512563
这幢 1.00502512563
公寓楼 1.00502512563
小房间 1.00502512563
狭窄 1.00502512563
楼道 1.00502512563
密密麻麻 1.00502512563
看报 1.00502512563
我时 1.00502512563
过妆 1.00502512563
撇嘴 1.00502512563
下巴 1.00502512563
眼袋 1.00502512563
心惊胆颤 1.00502512563
黑乎乎 1.00502512563
放心好了 1.00502512563
进口 1.00502512563
原料 1.00502512563
山土 1.00502512563
有害物质 1.00502512563
完妆 1.00502512563
半边 1.00502512563
包公 1.00502512563
脸型 1.00502512563
瘦削 1.00502512563
正化 1.00502512563
民工 1.00502512563
推门 1.00502512563
完照 1.00502512563
乐颠颠 1.00502512563
体力活 1.00502512563
同济 1.00502512563
上外 1.00502512563
财大 1.00502512563
贫困地区 1.00502512563
马虎 1.00502512563
脱衣服 1.00502512563
上上下下 1.00502512563
没拍 1.00502512563
office 1.00502512563
略略 1.00502512563
显胖 1.00502512563
惨遭 1.00502512563
师妹 1.00502512563
减肥 1.00502512563
蜜雪儿 1.00502512563
尺码 1.00502512563
裙子 1.00502512563
跨出 1.00502512563
店门 1.00502512563
议论 1.00502512563
无拦 1.00502512563
飘进 1.00502512563
介大格 1.00502512563
模子 1.00502512563
迭种 1.00502512563
恨不得 1.00502512563
钻进去 1.00502512563
家小 1.00502512563
裁缝店 1.00502512563
裁缝 1.00502512563
不敢恭维 1.00502512563
土气 1.00502512563
冷冰冰 1.00502512563
推销员 1.00502512563
面红耳赤 1.00502512563
结结巴巴 1.00502512563
穿戴 1.00502512563
短裙 1.00502512563
粗壮 1.00502512563
小腿 1.00502512563
惴惴不安 1.00502512563
怯场 1.00502512563
大打折扣 1.00502512563
看得出来 1.00502512563
外文系 1.00502512563
照面 1.00502512563
看中 1.00502512563
一模一样 1.00502512563
高挑 1.00502512563
般配 1.00502512563
不出所料 1.00502512563
计划表 1.00502512563
摄入 1.00502512563
零嘴 1.00502512563
吃到 1.00502512563
改练 1.00502512563
有氧 1.00502512563
穿上 1.00502512563
找回 1.00502512563
不无道理 1.00502512563
情场 1.00502512563
术术 1.00502512563
有目共睹 1.00502512563
文字水平 1.00502512563
充分肯定 1.00502512563
率真 1.00502512563
成也萧何 1.00502512563
败也萧何 1.00502512563
率直 1.00502512563
掩饰 1.00502512563
提职 1.00502512563
承包 1.00502512563
破格 1.00502512563
而好 1.00502512563
义愤填膺 1.00502512563
并义 1.00502512563
言词 1.00502512563
冠冕堂皇 1.00502512563
狼狈 1.00502512563
从这以后 1.00502512563
窝火 1.00502512563
想不通 1.00502512563
费力 1.00502512563
干出 1.00502512563
不慌不忙 1.00502512563
情绪化 1.00502512563
凭着 1.00502512563
干好 1.00502512563
为人处事 1.00502512563
老练 1.00502512563
恼火 1.00502512563
不值 1.00502512563
冷静下来 1.00502512563
处方 1.00502512563
恼人 1.00502512563
安静下来 1.00502512563
制怒 1.00502512563
苛求 1.00502512563
心平气和 1.00502512563
别太 1.00502512563
毅力 1.00502512563
成绩突出 1.00502512563
骄人 1.00502512563
好看 1.00502512563
清清楚楚 1.00502512563
反将 1.00502512563
主见 1.00502512563
大局 1.00502512563
不卑不亢 1.00502512563
恩威 1.00502512563
并重 1.00502512563
地说 1.00502512563
妒嫉 1.00502512563
优越感 1.00502512563
宠儿 1.00502512563
异性 1.00502512563
宠坏 1.00502512563
相貌 1.00502512563
笑脸相迎 1.00502512563
自恃 1.00502512563
透出来 1.00502512563
盛气凌人 1.00502512563
我行我素 1.00502512563
独来独往 1.00502512563
孤家寡人 1.00502512563
碰到问题 1.00502512563
越积越 1.00502512563
小麦 1.00502512563
聪慧 1.00502512563
本意 1.00502512563
戒备 1.00502512563
头脑清醒 1.00502512563
吓了一跳 1.00502512563
破绽 1.00502512563
了暧昧 1.00502512563
难再 1.00502512563
横眉冷对 1.00502512563
名额 1.00502512563
火冒三丈 1.00502512563
没让 1.00502512563
听明 1.00502512563
来意 1.00502512563
板脸 1.00502512563
顿觉 1.00502512563
气恼 1.00502512563
疏远 1.00502512563
如梦初醒 1.00502512563
看不见 1.00502512563
决定权 1.00502512563
宠爱 1.00502512563
落到 1.00502512563
睿智 1.00502512563
慧中 1.00502512563
秀外 1.00502512563
赏心悦目 1.00502512563
大同小异 1.00502512563
游刃有余 1.00502512563
咬紧牙关 1.00502512563
走人 1.00502512563
合资企业 1.00502512563
金融危机 1.00502512563
同舟共济 1.00502512563
共渡难关 1.00502512563
地地道道 1.00502512563
顺路去 1.00502512563
真大 1.00502512563
老一代 1.00502512563
院属 1.00502512563
二级 1.00502512563
总工 1.00502512563
生根 1.00502512563
冲出 1.00502512563
无声无息 1.00502512563
熙熙攘攘 1.00502512563
人流 1.00502512563
人力资本 1.00502512563
物资流通 1.00502512563
物资 1.00502512563
价格上涨 1.00502512563
三思 1.00502512563
再行 1.00502512563
重蹈 1.00502512563
覆辙 1.00502512563
